type	latitude	longitude	altitude (m)	color	scale	sym	name
W	25.644852122	-100.230702645	1012.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.636502857	-100.236698694	1522.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.626715726	-100.253920931	1053.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.606340836	-100.260469281	568.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.619556105	-100.240604273	1337.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623922997	-100.238932196	1394.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.606755749	-100.240003357	1214.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624769239	-100.260079466	758.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.643363833	-100.251175267	880.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.603564042	-100.232296232	1182.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.606320415	-100.229641518	950.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.619955577	-100.233956624	937.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.636621237	-100.236867039	1513.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.639800378	-100.229683975	1272.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.600672729	-100.229622943	1108.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.627445358	-100.234501328	1165.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.646058465	-100.224306470	719.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617721303	-100.241634181	1416.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.625821727	-100.255297076	1036.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.638955795	-100.245545410	1102.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616874201	-100.240038708	1330.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616175981	-100.245208598	1516.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.630713236	-100.251435320	1189.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.625255198	-100.247880121	1315.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.640270278	-100.256709373	760.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616396505	-100.232707667	918.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617647671	-100.230122640	825.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.634730577	-100.231088175	1438.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624770758	-100.243617679	1576.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.612913279	-100.230888120	951.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616862115	-100.252368557	1106.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616522834	-100.251492958	1119.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.618556335	-100.245851431	1571.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.622009188	-100.244182610	1635.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.607725391	-100.232893229	1119.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.614829744	-100.227717879	798.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.629039162	-100.251188569	1242.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.610352064	-100.264521337	559.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.634391475	-100.238050790	1579.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.635302037	-100.229083170	1318.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623681616	-100.232247659	946.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617823611	-100.258972177	729.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.602250148	-100.231902994	1235.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.620629037	-100.232601895	909.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.630199829	-100.245780406	1472.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617462387	-100.234348807	975.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.621757423	-100.231562599	898.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.627027134	-100.244774462	1653.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.621920672	-100.262082361	670.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623604607	-100.253259338	1208.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617660048	-100.251420124	1216.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.637517097	-100.239086811	1454.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.621915848	-100.230461566	869.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.607199184	-100.257732883	621.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.641473001	-100.244707215	1176.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.634955839	-100.258414311	756.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616128192	-100.230842798	878.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.611414667	-100.246806041	1240.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623507922	-100.250606574	1370.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642776574	-100.246905771	1060.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.625771803	-100.231829257	989.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.610589904	-100.233531037	1144.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.639895132	-100.235264384	1488.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.600377758	-100.232834992	1264.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.604366519	-100.235280252	1426.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.631784164	-100.230623045	1408.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.646223356	-100.234308124	977.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.612214497	-100.259441954	639.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624248283	-100.256229417	1020.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.608303998	-100.254729463	706.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.615119205	-100.253481865	929.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.637264971	-100.244934887	1149.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.645417932	-100.222735863	742.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.644645616	-100.222898354	770.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.635845713	-100.226858475	1282.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642170419	-100.254283115	743.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.647576966	-100.228280477	764.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624077516	-100.247615671	1418.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.628766114	-100.243492454	1565.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.604545226	-100.237892678	1357.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.631737553	-100.225501446	1340.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.639626143	-100.237830713	1347.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624569696	-100.237187162	1336.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.609308562	-100.229953115	943.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.636433278	-100.245552645	1121.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.644198773	-100.231702254	1109.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.599381440	-100.231045492	1257.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.637847534	-100.231107409	1418.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.606999073	-100.232927655	1114.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.626262615	-100.227165096	926.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.638927929	-100.222844901	1068.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.601078641	-100.229336740	1075.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.628856191	-100.240709096	1514.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.629961011	-100.258826050	828.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.632175308	-100.251755174	1134.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.612063722	-100.240384016	1573.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.645971250	-100.221647675	714.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.608352535	-100.233439045	1199.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.613108063	-100.244340871	1366.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.633368646	-100.241237416	1363.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.620269502	-100.244900281	1530.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.617301349	-100.260259660	679.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.608924995	-100.232356869	1106.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642976197	-100.255442158	668.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.613556009	-100.259890997	635.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.639637671	-100.227281012	1084.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.622940381	-100.236444493	1190.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.615834953	-100.241533524	1489.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.609839935	-100.243497537	1296.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623212914	-100.246771658	1546.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.621416386	-100.228135575	813.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.616252046	-100.245119773	1519.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.635206350	-100.245140318	1152.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.618528497	-100.231809019	866.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.631365094	-100.224940624	1288.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.612865802	-100.252656187	920.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.649204934	-100.220136769	617.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.605831513	-100.251992219	716.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.614869770	-100.255911648	846.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.636195772	-100.255216682	826.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.619692959	-100.243865573	1626.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.633408491	-100.229708503	1467.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642722753	-100.251802667	812.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.622976516	-100.228897458	846.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.627609377	-100.234526685	1171.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.609484126	-100.233821387	1187.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.604138076	-100.237564487	1345.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.613729931	-100.230300601	905.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.605869267	-100.227591056	854.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.619271055	-100.252101224	1099.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.632904541	-100.253786558	1007.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.633005990	-100.235029288	1761.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.637952870	-100.246626760	1026.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.620623764	-100.254798152	905.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.631834992	-100.254381107	977.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.609589339	-100.243141370	1340.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.620701348	-100.261921718	644.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.611114112	-100.233689842	1149.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.619277693	-100.238051484	1162.6	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642196735	-100.222750681	792.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.622347226	-100.250285136	1268.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.631357328	-100.244736996	1410.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.605319402	-100.256488662	615.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.620560839	-100.246982318	1369.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.610209207	-100.262139141	588.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.646169260	-100.224228700	712.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.626698174	-100.257401515	880.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.639788992	-100.243311882	1262.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.608900893	-100.246413509	1106.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.608059937	-100.252816913	768.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.647335678	-100.223889537	660.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.607018391	-100.237782139	1377.8	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.629220120	-100.257847664	822.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.632398490	-100.230537222	1474.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.633299194	-100.238296848	1570.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.609055870	-100.259562210	605.4	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.627097148	-100.256662928	894.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.623111931	-100.234103306	1045.2	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.641973893	-100.242784794	1198.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.625826787	-100.241636383	1737.0	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.613651336	-100.230611459	920.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.606076659	-100.242612118	1104.9	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.600510886	-100.234410450	1291.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.624189749	-100.242133844	1661.5	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.629077244	-100.245097729	1551.3	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642094197	-100.252162481	768.7	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
W	25.642937123	-100.255424225	670.1	#00ff00	0.15	http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png	
